event_id,target_date,window_id,rolling_step,radius_km,naive_radius_km,candidate_count,model_candidate_count,naive_candidate_count,model_alert_count,naive_alert_count,model_true_alert_count,naive_true_alert_count,model_precision,naive_precision,alert_reduction_vs_naive,dropped_previous_alerts,dropped_previous_2km_alerts,ap,auc,fixed_3day_naive_alert_count,fixed_3day_naive_true_alert_count,fixed_3day_naive_precision,final_day_model_alert_count,final_day_model_true_alert_count,final_day_model_precision,final_day_alert_reduction_vs_fixed_naive
fire_24332923,2020-09-06,fire_24332923_2020-09-06_2020-09-08,0,2.0,4.0,1560,484,1524,43,1524,20,92,0.46511627906976744,0.06036745406824147,0.9717847769028871,0,0,0.406045737526821,0.7649836438628929,,,,,,,
fire_24332923,2020-09-07,fire_24332923_2020-09-06_2020-09-08,1,3.0,4.0,909,563,884,22,884,16,89,0.7272727272727273,0.10067873303167421,0.9751131221719457,43,43,0.43150528500480356,0.701907489462877,,,,,,,
fire_24332923,2020-09-08,fire_24332923_2020-09-06_2020-09-08,2,4.0,4.0,670,646,646,12,646,12,240,1.0,0.3715170278637771,0.9814241486068112,17,17,0.6911449043448676,0.7871100164203612,1524.0,334.0,0.21916010498687663,12.0,12.0,1.0,0.9921259842519685
fire_24332923,2020-09-07,fire_24332923_2020-09-07_2020-09-09,0,2.0,4.0,909,306,884,22,884,16,89,0.7272727272727273,0.10067873303167421,0.9751131221719457,0,0,0.5434096215165629,0.7597736625514403,,,,,,,
fire_24332923,2020-09-08,fire_24332923_2020-09-07_2020-09-09,1,3.0,4.0,670,458,646,12,646,12,240,1.0,0.3715170278637771,0.9814241486068112,17,17,0.7382145514651589,0.8008062003427324,,,,,,,
fire_24332923,2020-09-09,fire_24332923_2020-09-07_2020-09-09,2,4.0,4.0,1055,1055,1055,4,1055,0,280,0.0,0.26540284360189575,0.9962085308056872,12,12,0.4462574226116673,0.7484193548387097,884.0,232.0,0.26244343891402716,4.0,0.0,0.0,0.995475113122172
fire_24332923,2020-09-08,fire_24332923_2020-09-08_2020-09-10,0,2.0,4.0,670,288,646,12,646,12,240,1.0,0.3715170278637771,0.9814241486068112,0,0,0.7861951523663049,0.7901025541795665,,,,,,,
fire_24332923,2020-09-09,fire_24332923_2020-09-08_2020-09-10,1,3.0,4.0,1055,800,1055,4,1055,0,280,0.0,0.26540284360189575,0.9962085308056872,12,12,0.45138050024471454,0.6710888504214081,,,,,,,
fire_24332923,2020-09-10,fire_24332923_2020-09-08_2020-09-10,2,4.0,4.0,1658,1658,1658,168,1658,45,221,0.26785714285714285,0.13329312424607961,0.8986731001206273,3,3,0.2987389326098052,0.7929793404434201,646.0,239.0,0.369969040247678,168.0,45.0,0.26785714285714285,0.739938080495356
fire_24332923,2020-09-09,fire_24332923_2020-09-09_2020-09-11,0,2.0,4.0,1055,553,1055,4,1055,0,280,0.0,0.26540284360189575,0.9962085308056872,0,0,0.46706506586722585,0.6370058873002522,,,,,,,
fire_24332923,2020-09-10,fire_24332923_2020-09-09_2020-09-11,1,3.0,4.0,1658,1397,1658,168,1658,45,221,0.26785714285714285,0.13329312424607961,0.8986731001206273,3,3,0.3016415033706495,0.7640865422166679,,,,,,,
fire_24332923,2020-09-11,fire_24332923_2020-09-09_2020-09-11,2,4.0,4.0,2107,2107,2107,83,2107,16,141,0.1927710843373494,0.06691979117228286,0.9606074988134788,145,145,0.2432626030063316,0.8464661659560039,1055.0,431.0,0.4085308056872038,83.0,16.0,0.1927710843373494,0.9213270142180094
fire_24332925,2020-08-12,fire_24332925_2020-08-12_2020-08-14,0,2.0,4.0,842,345,842,78,842,24,66,0.3076923076923077,0.07838479809976247,0.9073634204275535,0,0,0.3095546443346182,0.7025457241720218,,,,,,,
fire_24332925,2020-08-13,fire_24332925_2020-08-12_2020-08-14,1,3.0,4.0,869,587,869,93,869,41,55,0.44086021505376344,0.06329113924050633,0.8929804372842347,57,57,0.4523516375175703,0.9276486671223513,,,,,,,
fire_24332925,2020-08-14,fire_24332925_2020-08-12_2020-08-14,2,4.0,4.0,954,954,954,92,954,10,18,0.10869565217391304,0.018867924528301886,0.9035639412997903,74,74,0.21521075459414438,0.7629985754985754,842.0,20.0,0.023752969121140142,92.0,10.0,0.10869565217391304,0.8907363420427553
fire_24332925,2020-08-13,fire_24332925_2020-08-13_2020-08-15,0,2.0,4.0,869,349,869,93,869,41,55,0.44086021505376344,0.06329113924050633,0.8929804372842347,0,0,0.4523516375175704,0.8690785405071119,,,,,,,
fire_24332925,2020-08-14,fire_24332925_2020-08-13_2020-08-15,1,3.0,4.0,954,657,954,92,954,10,18,0.10869565217391304,0.018867924528301886,0.9035639412997903,74,74,0.21557365942366535,0.6634498348113371,,,,,,,
fire_24332925,2020-08-15,fire_24332925_2020-08-13_2020-08-15,2,4.0,4.0,1030,1030,1030,52,1030,13,80,0.25,0.07766990291262135,0.9495145631067962,78,78,0.24371024044952558,0.7832631578947369,869.0,72.0,0.08285385500575373,52.0,13.0,0.25,0.9401611047180667
fire_24332925,2020-08-14,fire_24332925_2020-08-14_2020-08-16,0,2.0,4.0,954,397,954,92,954,10,18,0.10869565217391304,0.018867924528301886,0.9035639412997903,0,0,0.33324004887836617,0.8657560056523788,,,,,,,
fire_24332925,2020-08-15,fire_24332925_2020-08-14_2020-08-16,1,3.0,4.0,1030,697,1030,52,1030,13,80,0.25,0.07766990291262135,0.9495145631067962,78,78,0.24674970669283636,0.6856949735774855,,,,,,,
fire_24332925,2020-08-16,fire_24332925_2020-08-14_2020-08-16,2,4.0,4.0,1218,1218,1218,135,1218,26,33,0.1925925925925926,0.027093596059113302,0.8891625615763546,21,21,0.20057797520847065,0.939240506329114,954.0,40.0,0.041928721174004195,135.0,26.0,0.1925925925925926,0.8584905660377359
fire_24332925,2020-08-15,fire_24332925_2020-08-15_2020-08-17,0,2.0,4.0,1030,388,1030,52,1030,13,80,0.25,0.07766990291262135,0.9495145631067962,0,0,0.2770041382219496,0.6141401147832971,,,,,,,
fire_24332925,2020-08-16,fire_24332925_2020-08-15_2020-08-17,1,3.0,4.0,1218,865,1218,135,1218,26,33,0.1925925925925926,0.027093596059113302,0.8891625615763546,21,21,0.20057797520847062,0.9134615384615384,,,,,,,
fire_24332925,2020-08-17,fire_24332925_2020-08-15_2020-08-17,2,4.0,4.0,1174,1174,1174,127,1174,33,74,0.25984251968503935,0.06303236797274275,0.8918228279386712,80,80,0.2186823971800489,0.8405773955773956,1030.0,95.0,0.09223300970873786,127.0,33.0,0.25984251968503935,0.8766990291262136
fire_24332925,2020-08-16,fire_24332925_2020-08-16_2020-08-18,0,2.0,4.0,1218,552,1218,135,1218,26,33,0.1925925925925926,0.027093596059113302,0.8891625615763546,0,0,0.20057797520847062,0.8612716763005781,,,,,,,
fire_24332925,2020-08-17,fire_24332925_2020-08-16_2020-08-18,1,3.0,4.0,1174,832,1174,127,1174,33,74,0.25984251968503935,0.06303236797274275,0.8918228279386712,80,80,0.21951890666617552,0.7808956713969907,,,,,,,
fire_24332925,2020-08-18,fire_24332925_2020-08-16_2020-08-18,2,4.0,4.0,1293,1293,1293,147,1293,18,27,0.12244897959183673,0.02088167053364269,0.8863109048723898,88,88,0.161619539010934,0.9141799777660757,1218.0,46.0,0.03776683087027915,147.0,18.0,0.12244897959183673,0.8793103448275862
fire_24332925,2020-08-17,fire_24332925_2020-08-17_2020-08-19,0,2.0,4.0,1174,530,1174,127,1174,33,74,0.25984251968503935,0.06303236797274275,0.8918228279386712,0,0,0.22903056133640987,0.7223741708321544,,,,,,,
fire_24332925,2020-08-18,fire_24332925_2020-08-17_2020-08-19,1,3.0,4.0,1293,935,1293,147,1293,18,27,0.12244897959183673,0.02088167053364269,0.8863109048723898,88,88,0.16161953901093398,0.8803434491760483,,,,,,,
fire_24332925,2020-08-19,fire_24332925_2020-08-17_2020-08-19,2,4.0,4.0,938,938,938,80,938,0,0,0.0,0.0,0.9147121535181236,114,114,,,1174.0,0.0,0.0,80.0,0.0,0.0,0.9318568994889267
fire_24332925,2020-08-18,fire_24332925_2020-08-18_2020-08-21,0,2.0,4.0,1293,622,1293,147,1293,18,27,0.12244897959183673,0.02088167053364269,0.8863109048723898,0,0,0.16161953901093395,0.8173980703392467,,,,,,,
fire_24332925,2020-08-19,fire_24332925_2020-08-18_2020-08-21,1,3.0,4.0,938,648,938,80,938,0,0,0.0,0.0,0.9147121535181236,114,114,,,,,,,,,
fire_24332925,2020-08-21,fire_24332925_2020-08-18_2020-08-21,2,4.0,4.0,873,873,873,82,873,23,40,0.2804878048780488,0.045819014891179836,0.9060710194730813,60,60,0.31855358184973787,0.9149759903961584,1293.0,40.0,0.030935808197989172,82.0,23.0,0.2804878048780488,0.9365815931941222
fire_24332925,2020-08-19,fire_24332925_2020-08-19_2020-08-22,0,2.0,4.0,938,398,938,80,938,0,0,0.0,0.0,0.9147121535181236,0,0,,,,,,,,,
fire_24332925,2020-08-21,fire_24332925_2020-08-19_2020-08-22,1,3.0,4.0,873,586,873,82,873,23,40,0.2804878048780488,0.045819014891179836,0.9060710194730813,60,60,0.3189675630013093,0.8719322344322344,,,,,,,
fire_24332925,2020-08-22,fire_24332925_2020-08-19_2020-08-22,2,4.0,4.0,812,812,812,95,812,38,77,0.4,0.09482758620689655,0.8830049261083743,57,57,0.3683290553806163,0.872462231645905,938.0,104.0,0.11087420042643924,95.0,38.0,0.4,0.8987206823027718
fire_24332925,2020-08-21,fire_24332925_2020-08-21_2020-08-23,0,2.0,4.0,873,338,873,82,873,23,40,0.2804878048780488,0.045819014891179836,0.9060710194730813,0,0,0.3219915990370311,0.7803691275167786,,,,,,,
fire_24332925,2020-08-22,fire_24332925_2020-08-21_2020-08-23,1,3.0,4.0,812,544,812,95,812,38,77,0.4,0.09482758620689655,0.8830049261083743,57,57,0.3684949414674896,0.8000222475597207,,,,,,,
fire_24332925,2020-08-23,fire_24332925_2020-08-21_2020-08-23,2,4.0,4.0,1155,1155,1155,147,1155,15,24,0.10204081632653061,0.02077922077922078,0.8727272727272728,44,44,0.1519501100499094,0.8947465369879164,873.0,81.0,0.09278350515463918,147.0,15.0,0.10204081632653061,0.831615120274914
fire_24332925,2020-08-22,fire_24332925_2020-08-22_2020-08-24,0,2.0,4.0,812,319,812,95,812,38,77,0.4,0.09482758620689655,0.8830049261083743,0,0,0.3869739045284382,0.7129275362318841,,,,,,,
fire_24332925,2020-08-23,fire_24332925_2020-08-22_2020-08-24,1,3.0,4.0,1155,821,1155,147,1155,15,24,0.10204081632653061,0.02077922077922078,0.8727272727272728,44,44,0.1519501100499094,0.8506378084483479,,,,,,,
fire_24332925,2020-08-24,fire_24332925_2020-08-22_2020-08-24,2,4.0,4.0,1078,1078,1078,135,1078,24,35,0.17777777777777778,0.032467532467532464,0.8747680890538033,85,85,0.17463721710965563,0.9152170935488289,812.0,56.0,0.06896551724137931,135.0,24.0,0.17777777777777778,0.833743842364532
fire_24332925,2020-08-23,fire_24332925_2020-08-23_2020-08-25,0,2.0,4.0,1155,526,1155,147,1155,15,24,0.10204081632653061,0.02077922077922078,0.8727272727272728,0,0,0.1519626101280349,0.763031208499336,,,,,,,
fire_24332925,2020-08-24,fire_24332925_2020-08-23_2020-08-25,1,3.0,4.0,1078,757,1078,135,1078,24,35,0.17777777777777778,0.032467532467532464,0.8747680890538033,85,85,0.17463721710965563,0.8775227542540561,,,,,,,
fire_24332925,2020-08-25,fire_24332925_2020-08-23_2020-08-25,2,4.0,4.0,845,845,845,88,845,0,0,0.0,0.0,0.8958579881656805,98,98,,,1155.0,0.0,0.0,88.0,0.0,0.0,0.9238095238095239
fire_24332925,2020-08-24,fire_24332925_2020-08-24_2020-08-26,0,2.0,4.0,1078,480,1078,135,1078,24,35,0.17777777777777778,0.032467532467532464,0.8747680890538033,0,0,0.17463721710965563,0.8012841091492776,,,,,,,
fire_24332925,2020-08-25,fire_24332925_2020-08-24_2020-08-26,1,3.0,4.0,845,577,845,88,845,0,0,0.0,0.0,0.8958579881656805,98,98,,,,,,,,,
fire_24332925,2020-08-26,fire_24332925_2020-08-24_2020-08-26,2,4.0,4.0,396,396,396,4,396,1,16,0.25,0.04040404040404041,0.98989898989899,87,87,0.2756970646687126,0.9047697368421053,1078.0,12.0,0.011131725417439703,4.0,1.0,0.25,0.9962894248608535
fire_24332925,2020-08-25,fire_24332925_2020-08-25_2020-08-27,0,2.0,4.0,845,350,845,88,845,0,0,0.0,0.0,0.8958579881656805,0,0,,,,,,,,,
fire_24332925,2020-08-26,fire_24332925_2020-08-25_2020-08-27,1,3.0,4.0,396,228,396,4,396,1,16,0.25,0.04040404040404041,0.98989898989899,87,87,0.2809412038514419,0.8602594339622642,,,,,,,
fire_24332925,2020-08-27,fire_24332925_2020-08-25_2020-08-27,2,4.0,4.0,806,781,781,0,781,0,0,0.0,0.0,1.0,4,4,,,845.0,0.0,0.0,0.0,0.0,0.0,1.0
fire_24332925,2020-08-26,fire_24332925_2020-08-26_2020-08-29,0,2.0,4.0,396,108,396,4,396,1,16,0.25,0.04040404040404041,0.98989898989899,0,0,0.2918554003062911,0.7452445652173912,,,,,,,
fire_24332925,2020-08-27,fire_24332925_2020-08-26_2020-08-29,1,3.0,4.0,806,515,781,0,781,0,0,0.0,0.0,1.0,4,4,,,,,,,,,
fire_24332925,2020-08-29,fire_24332925_2020-08-26_2020-08-29,2,4.0,4.0,462,396,396,8,396,5,16,0.625,0.04040404040404041,0.9797979797979798,0,0,0.6439900741060015,0.9735197368421052,396.0,16.0,0.04040404040404041,8.0,5.0,0.625,0.9797979797979798
fire_24332925,2020-08-27,fire_24332925_2020-08-27_2020-08-30,0,2.0,4.0,806,293,781,0,781,0,0,0.0,0.0,1.0,0,0,,,,,,,,,
fire_24332925,2020-08-29,fire_24332925_2020-08-27_2020-08-30,1,3.0,4.0,462,228,396,8,396,5,16,0.625,0.04040404040404041,0.9797979797979798,0,0,0.6439900741060015,0.9525353773584906,,,,,,,
fire_24332925,2020-08-30,fire_24332925_2020-08-27_2020-08-30,2,4.0,4.0,514,514,514,36,514,4,8,0.1111111111111111,0.01556420233463035,0.9299610894941635,5,5,0.20584725285930433,0.9370059288537549,781.0,11.0,0.014084507042253521,36.0,4.0,0.1111111111111111,0.9539052496798975
fire_24332925,2020-08-29,fire_24332925_2020-08-29_2020-08-31,0,2.0,4.0,462,108,396,8,396,5,16,0.625,0.04040404040404041,0.9797979797979798,0,0,0.6448672670884577,0.8926630434782609,,,,,,,
fire_24332925,2020-08-30,fire_24332925_2020-08-29_2020-08-31,1,3.0,4.0,514,317,514,36,514,4,8,0.1111111111111111,0.01556420233463035,0.9299610894941635,5,5,0.20584725285930433,0.8968446601941749,,,,,,,
fire_24332925,2020-08-31,fire_24332925_2020-08-29_2020-08-31,2,4.0,4.0,553,510,510,18,510,0,0,0.0,0.0,0.9647058823529412,28,28,,,396.0,0.0,0.0,18.0,0.0,0.0,0.9545454545454546
fire_24332925,2020-08-30,fire_24332925_2020-08-30_2020-09-05,0,2.0,4.0,514,165,514,36,514,4,8,0.1111111111111111,0.01556420233463035,0.9299610894941635,0,0,0.20797033505366838,0.8105095541401274,,,,,,,
fire_24332925,2020-08-31,fire_24332925_2020-08-30_2020-09-05,1,3.0,4.0,553,314,510,18,510,0,0,0.0,0.0,0.9647058823529412,28,28,,,,,,,,,
fire_24332925,2020-09-05,fire_24332925_2020-08-30_2020-09-05,2,4.0,4.0,452,396,396,10,396,8,86,0.8,0.21717171717171718,0.9747474747474747,16,16,0.5679987382680354,0.8345086271567892,514.0,75.0,0.14591439688715954,10.0,8.0,0.8,0.980544747081712
fire_24332925,2020-08-31,fire_24332925_2020-08-31_2020-09-06,0,2.0,4.0,553,163,510,18,510,0,0,0.0,0.0,0.9647058823529412,0,0,,,,,,,,,
fire_24332925,2020-09-05,fire_24332925_2020-08-31_2020-09-06,1,3.0,4.0,452,228,396,10,396,8,86,0.8,0.21717171717171718,0.9747474747474747,16,16,0.5918348189746176,0.7407692307692308,,,,,,,
fire_24332925,2020-09-06,fire_24332925_2020-08-31_2020-09-06,2,4.0,4.0,1150,1150,1150,75,1150,17,31,0.22666666666666666,0.026956521739130435,0.9347826086956522,8,8,0.19899788387605297,0.8764449825593127,510.0,57.0,0.11176470588235295,75.0,17.0,0.22666666666666666,0.8529411764705882
fire_24332933,2020-08-18,fire_24332933_2020-08-18_2020-08-20,0,2.0,4.0,1327,384,1274,0,1274,0,50,0.0,0.03924646781789639,1.0,0,0,0.5422517350001093,0.8049665178571429,,,,,,,
fire_24332933,2020-08-19,fire_24332933_2020-08-18_2020-08-20,1,3.0,4.0,2050,1308,2030,14,2030,4,145,0.2857142857142857,0.07142857142857142,0.993103448275862,0,0,0.3159129971220176,0.7690435280641466,,,,,,,
fire_24332933,2020-08-20,fire_24332933_2020-08-18_2020-08-20,2,4.0,4.0,4477,4477,4477,87,4477,10,52,0.11494252873563218,0.011614920705829796,0.9805673442037078,9,9,0.13232392253897496,0.9276488483268144,1274.0,79.0,0.06200941915227629,87.0,10.0,0.11494252873563218,0.9317111459968603
fire_24332933,2020-08-19,fire_24332933_2020-08-19_2020-08-21,0,2.0,4.0,2050,689,2030,14,2030,4,145,0.2857142857142857,0.07142857142857142,0.993103448275862,0,0,0.35244751999588897,0.7288515406162464,,,,,,,
fire_24332933,2020-08-20,fire_24332933_2020-08-19_2020-08-21,1,3.0,4.0,4477,2896,4477,87,4477,10,52,0.11494252873563218,0.011614920705829796,0.9805673442037078,9,9,0.13235637924514546,0.8880707021529806,,,,,,,
fire_24332933,2020-08-21,fire_24332933_2020-08-19_2020-08-21,2,4.0,4.0,2570,2570,2570,63,2570,35,149,0.5555555555555556,0.05797665369649806,0.9754863813229572,83,83,0.5101561697090197,0.9596594673563812,2030.0,259.0,0.12758620689655173,63.0,35.0,0.5555555555555556,0.9689655172413794
fire_24332933,2020-08-20,fire_24332933_2020-08-20_2020-08-22,0,2.0,4.0,4477,1570,4477,87,4477,10,52,0.11494252873563218,0.011614920705829796,0.9805673442037078,0,0,0.13260857097978784,0.7959612850917198,,,,,,,
fire_24332933,2020-08-21,fire_24332933_2020-08-20_2020-08-22,1,3.0,4.0,2570,1596,2570,63,2570,35,149,0.5555555555555556,0.05797665369649806,0.9754863813229572,83,83,0.5101561697090198,0.9325055773806487,,,,,,,
fire_24332933,2020-08-22,fire_24332933_2020-08-20_2020-08-22,2,4.0,4.0,3409,3409,3409,111,3409,19,84,0.17117117117117117,0.024640657084188913,0.9674391317101789,51,51,0.13980312443241152,0.9017418546365915,4477.0,208.0,0.046459682823319186,111.0,19.0,0.17117117117117117,0.9752066115702479
fire_24332933,2020-08-21,fire_24332933_2020-08-21_2020-08-23,0,2.0,4.0,2570,840,2570,63,2570,35,149,0.5555555555555556,0.05797665369649806,0.9754863813229572,0,0,0.5148247534272842,0.8672388985363434,,,,,,,
fire_24332933,2020-08-22,fire_24332933_2020-08-21_2020-08-23,1,3.0,4.0,3409,2295,3409,111,3409,19,84,0.17117117117117117,0.024640657084188913,0.9674391317101789,51,51,0.13980312443241152,0.8522350369365296,,,,,,,
fire_24332933,2020-08-23,fire_24332933_2020-08-21_2020-08-23,2,4.0,4.0,3213,3213,3213,0,3213,0,76,0.0,0.023653906006847185,1.0,111,111,0.26072702790435065,0.9437087898260155,2570.0,149.0,0.05797665369649806,0.0,0.0,0.0,1.0
fire_24332933,2020-08-22,fire_24332933_2020-08-22_2020-08-24,0,2.0,4.0,3409,1317,3409,111,3409,19,84,0.17117117117117117,0.024640657084188913,0.9674391317101789,0,0,0.14031904887620417,0.7390752326883715,,,,,,,
fire_24332933,2020-08-23,fire_24332933_2020-08-22_2020-08-24,1,3.0,4.0,3213,2243,3213,0,3213,0,76,0.0,0.023653906006847185,1.0,111,111,0.26072702790435065,0.9185115245427828,,,,,,,
fire_24332933,2020-08-24,fire_24332933_2020-08-22_2020-08-24,2,4.0,4.0,2916,2916,2916,0,2916,0,39,0.0,0.013374485596707819,1.0,0,0,0.16671811532532405,0.7866901954493195,3409.0,62.0,0.01818715165737753,0.0,0.0,0.0,1.0
fire_24332933,2020-08-23,fire_24332933_2020-08-23_2020-08-25,0,2.0,4.0,3213,1349,3213,0,3213,0,76,0.0,0.023653906006847185,1.0,0,0,0.26073312457313086,0.8613252987141853,,,,,,,
fire_24332933,2020-08-24,fire_24332933_2020-08-23_2020-08-25,1,3.0,4.0,2916,1949,2916,0,2916,0,39,0.0,0.013374485596707819,1.0,0,0,0.1842111063333161,0.7993581131512166,,,,,,,
fire_24332933,2020-08-25,fire_24332933_2020-08-23_2020-08-25,2,4.0,4.0,3147,3137,3137,216,3137,38,87,0.17592592592592593,0.027733503347146957,0.9311444054829455,0,0,0.14011843375569447,0.8771339739966082,3213.0,99.0,0.03081232492997199,216.0,38.0,0.17592592592592593,0.9327731092436975
fire_24332933,2020-08-24,fire_24332933_2020-08-24_2020-08-26,0,2.0,4.0,2916,1137,2916,0,2916,0,39,0.0,0.013374485596707819,1.0,0,0,0.22521158154127094,0.922549272188587,,,,,,,
fire_24332933,2020-08-25,fire_24332933_2020-08-24_2020-08-26,1,3.0,4.0,3147,2177,3137,216,3137,38,87,0.17592592592592593,0.027733503347146957,0.9311444054829455,0,0,0.14014821702593733,0.8212478688885222,,,,,,,
fire_24332933,2020-08-26,fire_24332933_2020-08-24_2020-08-26,2,4.0,4.0,2593,2593,2593,160,2593,55,151,0.34375,0.05823370613189356,0.9382954107211724,173,173,0.23810879814771876,0.800795678279122,2916.0,162.0,0.05555555555555555,160.0,55.0,0.34375,0.9451303155006858
fire_24332933,2020-08-25,fire_24332933_2020-08-25_2020-08-27,0,2.0,4.0,3147,1309,3137,216,3137,38,87,0.17592592592592593,0.027733503347146957,0.9311444054829455,0,0,0.14336827794610346,0.7301214771622935,,,,,,,
fire_24332933,2020-08-26,fire_24332933_2020-08-25_2020-08-27,1,3.0,4.0,2593,1704,2593,160,2593,55,151,0.34375,0.05823370613189356,0.9382954107211724,173,173,0.25174114909995876,0.7711983229196444,,,,,,,
fire_24332933,2020-08-27,fire_24332933_2020-08-25_2020-08-27,2,4.0,4.0,4164,4164,4164,188,4164,48,86,0.2553191489361702,0.020653218059558116,0.9548511047070125,103,103,0.18069997667386695,0.9525017963662078,3137.0,158.0,0.05036659228562321,188.0,48.0,0.2553191489361702,0.9400701306981192
fire_24332933,2020-08-26,fire_24332933_2020-08-26_2020-08-28,0,2.0,4.0,2593,966,2593,160,2593,55,151,0.34375,0.05823370613189356,0.9382954107211724,0,0,0.2782823473480094,0.7388371442276942,,,,,,,
fire_24332933,2020-08-27,fire_24332933_2020-08-26_2020-08-28,1,3.0,4.0,4164,2786,4164,188,4164,48,86,0.2553191489361702,0.020653218059558116,0.9548511047070125,103,103,0.18069997667386697,0.9282601205857021,,,,,,,
fire_24332933,2020-08-28,fire_24332933_2020-08-26_2020-08-28,2,4.0,4.0,3268,3268,3268,166,3268,46,219,0.27710843373493976,0.06701346389228886,0.9492044063647491,136,136,0.26597653497354995,0.7367038522998034,2593.0,170.0,0.06556112610875434,166.0,46.0,0.27710843373493976,0.9359814886232164
fire_24332933,2020-08-27,fire_24332933_2020-08-27_2020-08-29,0,2.0,4.0,4164,1582,4164,188,4164,48,86,0.2553191489361702,0.020653218059558116,0.9548511047070125,0,0,0.1807540245936129,0.8708260788459148,,,,,,,
fire_24332933,2020-08-28,fire_24332933_2020-08-27_2020-08-29,1,3.0,4.0,3268,2177,3268,166,3268,46,219,0.27710843373493976,0.06701346389228886,0.9492044063647491,136,136,0.30488937913027825,0.7404913382356991,,,,,,,
fire_24332933,2020-08-29,fire_24332933_2020-08-27_2020-08-29,2,4.0,4.0,3403,3403,3403,31,3403,13,133,0.41935483870967744,0.03908316191595651,0.9908903908316191,163,163,0.2932308678708014,0.8072371295210503,4164.0,190.0,0.04562920268972142,31.0,13.0,0.41935483870967744,0.9925552353506244
fire_24332933,2020-08-28,fire_24332933_2020-08-28_2020-08-30,0,2.0,4.0,3268,1254,3268,166,3268,46,219,0.27710843373493976,0.06701346389228886,0.9492044063647491,0,0,0.3658648569051851,0.7543310642965448,,,,,,,
fire_24332933,2020-08-29,fire_24332933_2020-08-28_2020-08-30,1,3.0,4.0,3403,2290,3403,31,3403,13,133,0.41935483870967744,0.03908316191595651,0.9908903908316191,163,163,0.310109859430579,0.8138569814863715,,,,,,,
fire_24332933,2020-08-30,fire_24332933_2020-08-28_2020-08-30,2,4.0,4.0,2650,2650,2650,219,2650,57,147,0.2602739726027397,0.05547169811320755,0.9173584905660377,20,20,0.2026230664496375,0.7328443962483114,3268.0,193.0,0.059057527539779685,219.0,57.0,0.2602739726027397,0.9329865361077111
fire_24332933,2020-08-29,fire_24332933_2020-08-29_2020-08-31,0,2.0,4.0,3403,1323,3403,31,3403,13,133,0.41935483870967744,0.03908316191595651,0.9908903908316191,0,0,0.342854200445862,0.8343864279815973,,,,,,,
fire_24332933,2020-08-30,fire_24332933_2020-08-29_2020-08-31,1,3.0,4.0,2650,1884,2650,219,2650,57,147,0.2602739726027397,0.05547169811320755,0.9173584905660377,20,20,0.2156219293766013,0.7028545412193211,,,,,,,
fire_24332933,2020-08-31,fire_24332933_2020-08-29_2020-08-31,2,4.0,4.0,3185,3185,3185,192,3185,21,30,0.109375,0.009419152276295133,0.9397174254317111,162,162,0.38862942350348,0.9626835710512414,3403.0,89.0,0.02615339406406112,192.0,21.0,0.109375,0.9435791948280928
fire_24332933,2020-08-30,fire_24332933_2020-08-30_2020-09-01,0,2.0,4.0,2650,1170,2650,219,2650,57,147,0.2602739726027397,0.05547169811320755,0.9173584905660377,0,0,0.2556064077725318,0.7299836601307189,,,,,,,
fire_24332933,2020-08-31,fire_24332933_2020-08-30_2020-09-01,1,3.0,4.0,3185,2279,3185,192,3185,21,30,0.109375,0.009419152276295133,0.9397174254317111,162,162,0.3886294235034799,0.9476508077664147,,,,,,,
fire_24332933,2020-09-01,fire_24332933_2020-08-30_2020-09-01,2,4.0,4.0,1770,1770,1770,76,1770,23,50,0.3026315789473684,0.02824858757062147,0.9570621468926553,173,173,0.31595656905091807,0.9388604651162792,2650.0,78.0,0.02943396226415094,76.0,23.0,0.3026315789473684,0.9713207547169811
fire_24332933,2020-08-31,fire_24332933_2020-08-31_2020-09-02,0,2.0,4.0,3185,1409,3185,192,3185,21,30,0.109375,0.009419152276295133,0.9397174254317111,0,0,0.38862942350347995,0.9146241237611796,,,,,,,
fire_24332933,2020-09-01,fire_24332933_2020-08-31_2020-09-02,1,3.0,4.0,1770,1126,1770,76,1770,23,50,0.3026315789473684,0.02824858757062147,0.9570621468926553,173,173,0.315956569050918,0.9022676579925651,,,,,,,
fire_24332933,2020-09-02,fire_24332933_2020-08-31_2020-09-02,2,4.0,4.0,1587,1521,1521,44,1521,9,44,0.20454545454545456,0.028928336620644313,0.9710716633793557,61,61,0.2932459165976955,0.9395349910752754,3185.0,77.0,0.024175824175824177,44.0,9.0,0.20454545454545456,0.9861852433281004
fire_24332933,2020-09-01,fire_24332933_2020-09-01_2020-09-03,0,2.0,4.0,1770,616,1770,76,1770,23,50,0.3026315789473684,0.02824858757062147,0.9570621468926553,0,0,0.3161320954256703,0.8153356890459365,,,,,,,
fire_24332933,2020-09-02,fire_24332933_2020-09-01_2020-09-03,1,3.0,4.0,1587,1010,1521,44,1521,9,44,0.20454545454545456,0.028928336620644313,0.9710716633793557,61,61,0.2932459165976955,0.9075498776585733,,,,,,,
fire_24332933,2020-09-03,fire_24332933_2020-09-01_2020-09-03,2,4.0,4.0,1584,1584,1584,116,1584,28,52,0.2413793103448276,0.03282828282828283,0.9267676767676768,13,13,0.2706678573613545,0.9339977907210283,1770.0,85.0,0.0480225988700565,116.0,28.0,0.2413793103448276,0.9344632768361582
