event_id,target_date,window_id,rolling_step,radius_km,candidate_count,eligible_candidate_count,selected_alert_count,previous_active_alert_count,new_alert_count,continued_alert_count,removed_alert_count,active_alert_count,removed_burned_count,removed_no_longer_candidate_count,removed_below_threshold_count
fire_24332647,2020-08-24,fire_24332647_2020-08-24_2020-08-26,0,2.0,3129,1276,194,0,194,0,0,194,0,0,0
fire_24332647,2020-08-25,fire_24332647_2020-08-24_2020-08-26,1,3.0,2746,1881,150,194,122,28,166,150,0,70,96
fire_24332647,2020-08-26,fire_24332647_2020-08-24_2020-08-26,2,4.0,2961,2961,105,150,85,20,130,105,0,43,87
fire_24332647,2020-08-25,fire_24332647_2020-08-25_2020-08-27,0,2.0,2746,1129,150,0,150,0,0,150,0,0,0
fire_24332647,2020-08-26,fire_24332647_2020-08-25_2020-08-27,1,3.0,2961,1984,105,150,85,20,130,105,0,45,85
fire_24332647,2020-08-27,fire_24332647_2020-08-25_2020-08-27,2,4.0,3260,3194,160,105,133,27,78,160,0,55,23
fire_24332647,2020-08-26,fire_24332647_2020-08-26_2020-08-28,0,2.0,2961,1186,105,0,105,0,0,105,0,0,0
fire_24332647,2020-08-27,fire_24332647_2020-08-26_2020-08-28,1,3.0,3260,2227,160,105,133,27,78,160,0,55,23
fire_24332647,2020-08-28,fire_24332647_2020-08-26_2020-08-28,2,4.0,3372,3306,241,160,188,53,107,241,0,37,70
fire_24332647,2020-08-27,fire_24332647_2020-08-27_2020-08-29,0,2.0,3260,1357,160,0,160,0,0,160,0,0,0
fire_24332647,2020-08-28,fire_24332647_2020-08-27_2020-08-29,1,3.0,3372,2273,241,160,188,53,107,241,0,37,70
fire_24332647,2020-08-29,fire_24332647_2020-08-27_2020-08-29,2,4.0,2709,2709,0,241,0,0,241,0,0,72,169
fire_24332647,2020-08-28,fire_24332647_2020-08-28_2020-08-30,0,2.0,3372,1389,241,0,241,0,0,241,0,0,0
fire_24332647,2020-08-29,fire_24332647_2020-08-28_2020-08-30,1,3.0,2709,1865,0,241,0,0,241,0,0,72,169
fire_24332647,2020-08-30,fire_24332647_2020-08-28_2020-08-30,2,4.0,3254,3229,242,0,242,0,0,242,0,0,0
fire_24332647,2020-08-29,fire_24332647_2020-08-29_2020-08-31,0,2.0,2709,1145,0,0,0,0,0,0,0,0,0
fire_24332647,2020-08-30,fire_24332647_2020-08-29_2020-08-31,1,3.0,3254,2189,242,0,242,0,0,242,0,0,0
fire_24332647,2020-08-31,fire_24332647_2020-08-29_2020-08-31,2,4.0,2986,2981,230,242,127,103,139,230,0,58,81
fire_24332647,2020-08-30,fire_24332647_2020-08-30_2020-09-01,0,2.0,3254,1310,242,0,242,0,0,242,0,0,0
fire_24332647,2020-08-31,fire_24332647_2020-08-30_2020-09-01,1,3.0,2986,2089,230,242,127,103,139,230,0,58,81
fire_24332647,2020-09-01,fire_24332647_2020-08-30_2020-09-01,2,4.0,2852,2852,0,230,0,0,230,0,0,54,176
fire_24332647,2020-08-31,fire_24332647_2020-08-31_2020-09-02,0,2.0,2986,1313,230,0,230,0,0,230,0,0,0
fire_24332647,2020-09-01,fire_24332647_2020-08-31_2020-09-02,1,3.0,2852,2025,0,230,0,0,230,0,0,57,173
fire_24332647,2020-09-02,fire_24332647_2020-08-31_2020-09-02,2,4.0,2729,2729,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-01,fire_24332647_2020-09-01_2020-09-03,0,2.0,2852,1267,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-02,fire_24332647_2020-09-01_2020-09-03,1,3.0,2729,1919,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-03,fire_24332647_2020-09-01_2020-09-03,2,4.0,2330,2330,150,0,150,0,0,150,0,0,0
fire_24332647,2020-09-02,fire_24332647_2020-09-02_2020-09-04,0,2.0,2729,1180,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-03,fire_24332647_2020-09-02_2020-09-04,1,3.0,2330,1645,150,0,150,0,0,150,0,0,0
fire_24332647,2020-09-04,fire_24332647_2020-09-02_2020-09-04,2,4.0,2105,2105,0,150,0,0,150,0,0,36,114
fire_24332647,2020-09-03,fire_24332647_2020-09-03_2020-09-05,0,2.0,2330,987,150,0,150,0,0,150,0,0,0
fire_24332647,2020-09-04,fire_24332647_2020-09-03_2020-09-05,1,3.0,2105,1467,0,150,0,0,150,0,0,36,114
fire_24332647,2020-09-05,fire_24332647_2020-09-03_2020-09-05,2,4.0,1998,1998,78,0,78,0,0,78,0,0,0
fire_24332647,2020-09-04,fire_24332647_2020-09-04_2020-09-06,0,2.0,2105,921,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-05,fire_24332647_2020-09-04_2020-09-06,1,3.0,1998,1372,78,0,78,0,0,78,0,0,0
fire_24332647,2020-09-06,fire_24332647_2020-09-04_2020-09-06,2,4.0,1677,1677,46,78,39,7,71,46,0,22,49
fire_24332647,2020-09-05,fire_24332647_2020-09-05_2020-09-07,0,2.0,1998,828,78,0,78,0,0,78,0,0,0
fire_24332647,2020-09-06,fire_24332647_2020-09-05_2020-09-07,1,3.0,1677,1206,46,78,39,7,71,46,0,22,49
fire_24332647,2020-09-07,fire_24332647_2020-09-05_2020-09-07,2,4.0,1681,1652,0,46,0,0,46,0,0,3,43
fire_24332647,2020-09-06,fire_24332647_2020-09-06_2020-09-08,0,2.0,1677,772,46,0,46,0,0,46,0,0,0
fire_24332647,2020-09-07,fire_24332647_2020-09-06_2020-09-08,1,3.0,1681,1178,0,46,0,0,46,0,0,3,43
fire_24332647,2020-09-08,fire_24332647_2020-09-06_2020-09-08,2,4.0,1851,1824,96,0,96,0,0,96,0,0,0
fire_24332647,2020-09-07,fire_24332647_2020-09-07_2020-09-09,0,2.0,1681,744,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-08,fire_24332647_2020-09-07_2020-09-09,1,3.0,1851,1230,96,0,96,0,0,96,0,0,0
fire_24332647,2020-09-09,fire_24332647_2020-09-07_2020-09-09,2,4.0,3686,3686,0,96,0,0,96,0,0,50,46
fire_24332647,2020-09-08,fire_24332647_2020-09-08_2020-09-10,0,2.0,1851,695,96,0,96,0,0,96,0,0,0
fire_24332647,2020-09-09,fire_24332647_2020-09-08_2020-09-10,1,3.0,3686,2784,0,96,0,0,96,0,0,50,46
fire_24332647,2020-09-10,fire_24332647_2020-09-08_2020-09-10,2,4.0,7767,7767,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-09,fire_24332647_2020-09-09_2020-09-11,0,2.0,3686,1870,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-10,fire_24332647_2020-09-09_2020-09-11,1,3.0,7767,6089,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-11,fire_24332647_2020-09-09_2020-09-11,2,4.0,8455,8455,208,0,208,0,0,208,0,0,0
fire_24332647,2020-09-10,fire_24332647_2020-09-10_2020-09-12,0,2.0,7767,4356,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-11,fire_24332647_2020-09-10_2020-09-12,1,3.0,8455,6571,208,0,208,0,0,208,0,0,0
fire_24332647,2020-09-12,fire_24332647_2020-09-10_2020-09-12,2,4.0,8152,8091,370,208,337,33,175,370,0,45,130
fire_24332647,2020-09-11,fire_24332647_2020-09-11_2020-09-13,0,2.0,8455,4534,208,0,208,0,0,208,0,0,0
fire_24332647,2020-09-12,fire_24332647_2020-09-11_2020-09-13,1,3.0,8152,6043,370,208,337,33,175,370,0,46,129
fire_24332647,2020-09-13,fire_24332647_2020-09-11_2020-09-13,2,4.0,6867,6830,235,370,184,51,319,235,0,82,237
fire_24332647,2020-09-12,fire_24332647_2020-09-12_2020-09-14,0,2.0,8152,3955,370,0,370,0,0,370,0,0,0
fire_24332647,2020-09-13,fire_24332647_2020-09-12_2020-09-14,1,3.0,6867,4965,235,370,184,51,319,235,0,94,225
fire_24332647,2020-09-14,fire_24332647_2020-09-12_2020-09-14,2,4.0,6669,6669,281,235,228,53,182,281,0,65,117
fire_24332647,2020-09-13,fire_24332647_2020-09-13_2020-09-15,0,2.0,6867,3173,235,0,235,0,0,235,0,0,0
fire_24332647,2020-09-14,fire_24332647_2020-09-13_2020-09-15,1,3.0,6669,4805,281,235,228,53,182,281,0,65,117
fire_24332647,2020-09-15,fire_24332647_2020-09-13_2020-09-15,2,4.0,5724,5724,381,281,313,68,213,381,0,87,126
fire_24332647,2020-09-14,fire_24332647_2020-09-14_2020-09-16,0,2.0,6669,2977,281,0,281,0,0,281,0,0,0
fire_24332647,2020-09-15,fire_24332647_2020-09-14_2020-09-16,1,3.0,5724,4042,381,281,313,68,213,381,0,99,114
fire_24332647,2020-09-16,fire_24332647_2020-09-14_2020-09-16,2,4.0,5152,5152,288,381,196,92,289,288,0,104,185
fire_24332647,2020-09-15,fire_24332647_2020-09-15_2020-09-17,0,2.0,5724,2476,381,0,381,0,0,381,0,0,0
fire_24332647,2020-09-16,fire_24332647_2020-09-15_2020-09-17,1,3.0,5152,3631,288,381,196,92,289,288,0,110,179
fire_24332647,2020-09-17,fire_24332647_2020-09-15_2020-09-17,2,4.0,5228,5228,252,288,201,51,237,252,0,89,148
fire_24332647,2020-09-16,fire_24332647_2020-09-16_2020-09-18,0,2.0,5152,2262,288,0,288,0,0,288,0,0,0
fire_24332647,2020-09-17,fire_24332647_2020-09-16_2020-09-18,1,3.0,5228,3704,252,288,201,51,237,252,0,94,143
fire_24332647,2020-09-18,fire_24332647_2020-09-16_2020-09-18,2,4.0,4948,4948,280,252,230,50,202,280,0,78,124
fire_24332647,2020-09-17,fire_24332647_2020-09-17_2020-09-19,0,2.0,5228,2339,252,0,252,0,0,252,0,0,0
fire_24332647,2020-09-18,fire_24332647_2020-09-17_2020-09-19,1,3.0,4948,3451,280,252,230,50,202,280,0,78,124
fire_24332647,2020-09-19,fire_24332647_2020-09-17_2020-09-19,2,4.0,3718,3683,213,280,172,41,239,213,0,58,181
fire_24332647,2020-09-18,fire_24332647_2020-09-18_2020-09-20,0,2.0,4948,2154,280,0,280,0,0,280,0,0,0
fire_24332647,2020-09-19,fire_24332647_2020-09-18_2020-09-20,1,3.0,3718,2632,213,280,172,41,239,213,0,71,168
fire_24332647,2020-09-20,fire_24332647_2020-09-18_2020-09-20,2,4.0,3539,3497,33,213,31,2,211,33,0,40,171
fire_24332647,2020-09-19,fire_24332647_2020-09-19_2020-09-21,0,2.0,3718,1695,213,0,213,0,0,213,0,0,0
fire_24332647,2020-09-20,fire_24332647_2020-09-19_2020-09-21,1,3.0,3539,2470,33,213,31,2,211,33,0,47,164
fire_24332647,2020-09-21,fire_24332647_2020-09-19_2020-09-21,2,4.0,4299,4299,47,33,38,9,24,47,0,13,11
fire_24332647,2020-09-20,fire_24332647_2020-09-20_2020-09-22,0,2.0,3539,1550,33,0,33,0,0,33,0,0,0
fire_24332647,2020-09-21,fire_24332647_2020-09-20_2020-09-22,1,3.0,4299,3060,47,33,38,9,24,47,0,13,11
fire_24332647,2020-09-22,fire_24332647_2020-09-20_2020-09-22,2,4.0,4046,4046,279,47,262,17,30,279,0,17,13
fire_24332647,2020-09-21,fire_24332647_2020-09-21_2020-09-23,0,2.0,4299,1991,47,0,47,0,0,47,0,0,0
fire_24332647,2020-09-22,fire_24332647_2020-09-21_2020-09-23,1,3.0,4046,2943,279,47,262,17,30,279,0,17,13
fire_24332647,2020-09-23,fire_24332647_2020-09-21_2020-09-23,2,4.0,3798,3798,344,279,241,103,176,344,0,61,115
fire_24332647,2020-09-22,fire_24332647_2020-09-22_2020-09-24,0,2.0,4046,1940,279,0,279,0,0,279,0,0,0
fire_24332647,2020-09-23,fire_24332647_2020-09-22_2020-09-24,1,3.0,3798,2737,344,279,241,103,176,344,0,65,111
fire_24332647,2020-09-24,fire_24332647_2020-09-22_2020-09-24,2,4.0,4030,4030,359,344,214,145,199,359,0,72,127
fire_24332647,2020-09-23,fire_24332647_2020-09-23_2020-09-25,0,2.0,3798,1795,344,0,344,0,0,344,0,0,0
fire_24332647,2020-09-24,fire_24332647_2020-09-23_2020-09-25,1,3.0,4030,2919,359,344,214,145,199,359,0,73,126
fire_24332647,2020-09-25,fire_24332647_2020-09-23_2020-09-25,2,4.0,3691,3691,268,359,155,113,246,268,0,82,164
fire_24332647,2020-09-24,fire_24332647_2020-09-24_2020-09-26,0,2.0,4030,1893,359,0,359,0,0,359,0,0,0
fire_24332647,2020-09-25,fire_24332647_2020-09-24_2020-09-26,1,3.0,3691,2646,268,359,155,113,246,268,0,82,164
fire_24332647,2020-09-26,fire_24332647_2020-09-24_2020-09-26,2,4.0,3400,3334,211,268,128,83,185,211,0,25,160
fire_24332647,2020-09-25,fire_24332647_2020-09-25_2020-09-27,0,2.0,3691,1678,268,0,268,0,0,268,0,0,0
fire_24332647,2020-09-26,fire_24332647_2020-09-25_2020-09-27,1,3.0,3400,2320,211,268,128,83,185,211,0,38,147
fire_24332647,2020-09-27,fire_24332647_2020-09-25_2020-09-27,2,4.0,2709,2643,102,211,56,46,165,102,0,68,97
fire_24332647,2020-09-26,fire_24332647_2020-09-26_2020-09-28,0,2.0,3400,1348,211,0,211,0,0,211,0,0,0
fire_24332647,2020-09-27,fire_24332647_2020-09-26_2020-09-28,1,3.0,2709,1907,102,211,56,46,165,102,0,72,93
fire_24332647,2020-09-28,fire_24332647_2020-09-26_2020-09-28,2,4.0,4392,4392,0,102,0,0,102,0,0,48,54
fire_24332647,2020-09-27,fire_24332647_2020-09-27_2020-09-29,0,2.0,2709,1213,102,0,102,0,0,102,0,0,0
fire_24332647,2020-09-28,fire_24332647_2020-09-27_2020-09-29,1,3.0,4392,3081,0,102,0,0,102,0,0,48,54
fire_24332647,2020-09-29,fire_24332647_2020-09-27_2020-09-29,2,4.0,4219,4219,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-28,fire_24332647_2020-09-28_2020-09-30,0,2.0,4392,1899,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-29,fire_24332647_2020-09-28_2020-09-30,1,3.0,4219,2944,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-30,fire_24332647_2020-09-28_2020-09-30,2,4.0,4249,4249,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-29,fire_24332647_2020-09-29_2020-10-01,0,2.0,4219,1810,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-30,fire_24332647_2020-09-29_2020-10-01,1,3.0,4249,3006,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-01,fire_24332647_2020-09-29_2020-10-01,2,4.0,2886,2886,0,0,0,0,0,0,0,0,0
fire_24332647,2020-09-30,fire_24332647_2020-09-30_2020-10-02,0,2.0,4249,1889,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-01,fire_24332647_2020-09-30_2020-10-02,1,3.0,2886,2027,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-02,fire_24332647_2020-09-30_2020-10-02,2,4.0,3188,3188,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-01,fire_24332647_2020-10-01_2020-10-03,0,2.0,2886,1281,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-02,fire_24332647_2020-10-01_2020-10-03,1,3.0,3188,2271,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-03,fire_24332647_2020-10-01_2020-10-03,2,4.0,2975,2975,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-02,fire_24332647_2020-10-02_2020-10-04,0,2.0,3188,1446,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-03,fire_24332647_2020-10-02_2020-10-04,1,3.0,2975,2127,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-04,fire_24332647_2020-10-02_2020-10-04,2,4.0,2210,2144,21,0,21,0,0,21,0,0,0
fire_24332647,2020-10-03,fire_24332647_2020-10-03_2020-10-05,0,2.0,2975,1387,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-04,fire_24332647_2020-10-03_2020-10-05,1,3.0,2210,1604,21,0,21,0,0,21,0,0,0
fire_24332647,2020-10-05,fire_24332647_2020-10-03_2020-10-05,2,4.0,2079,2013,0,21,0,0,21,0,0,6,15
fire_24332647,2020-10-04,fire_24332647_2020-10-04_2020-10-06,0,2.0,2210,1066,21,0,21,0,0,21,0,0,0
fire_24332647,2020-10-05,fire_24332647_2020-10-04_2020-10-06,1,3.0,2079,1305,0,21,0,0,21,0,0,6,15
fire_24332647,2020-10-06,fire_24332647_2020-10-04_2020-10-06,2,4.0,985,919,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-05,fire_24332647_2020-10-05_2020-10-07,0,2.0,2079,707,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-06,fire_24332647_2020-10-05_2020-10-07,1,3.0,985,551,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-07,fire_24332647_2020-10-05_2020-10-07,2,4.0,2479,2413,38,0,38,0,0,38,0,0,0
fire_24332647,2020-10-06,fire_24332647_2020-10-06_2020-10-08,0,2.0,985,277,0,0,0,0,0,0,0,0,0
fire_24332647,2020-10-07,fire_24332647_2020-10-06_2020-10-08,1,3.0,2479,1625,38,0,38,0,0,38,0,0,0
fire_24332647,2020-10-08,fire_24332647_2020-10-06_2020-10-08,2,4.0,2369,2303,35,38,28,7,31,35,0,4,27
fire_24332647,2020-10-07,fire_24332647_2020-10-07_2020-10-09,0,2.0,2479,895,38,0,38,0,0,38,0,0,0
fire_24332647,2020-10-08,fire_24332647_2020-10-07_2020-10-09,1,3.0,2369,1505,35,38,28,7,31,35,0,4,27
fire_24332647,2020-10-09,fire_24332647_2020-10-07_2020-10-09,2,4.0,1151,1147,22,35,6,16,19,22,0,16,3
fire_24332676,2020-08-16,fire_24332676_2020-08-16_2020-08-18,0,2.0,1435,678,90,0,90,0,0,90,0,0,0
fire_24332676,2020-08-17,fire_24332676_2020-08-16_2020-08-18,1,3.0,2070,1493,42,90,39,3,87,42,0,22,65
fire_24332676,2020-08-18,fire_24332676_2020-08-16_2020-08-18,2,4.0,1882,1882,0,42,0,0,42,0,0,23,19
fire_24332676,2020-08-17,fire_24332676_2020-08-17_2020-08-19,0,2.0,2070,974,42,0,42,0,0,42,0,0,0
fire_24332676,2020-08-18,fire_24332676_2020-08-17_2020-08-19,1,3.0,1882,1362,0,42,0,0,42,0,0,23,19
fire_24332676,2020-08-19,fire_24332676_2020-08-17_2020-08-19,2,4.0,1154,1154,20,0,20,0,0,20,0,0,0
fire_24332676,2020-08-18,fire_24332676_2020-08-18_2020-08-20,0,2.0,1882,875,0,0,0,0,0,0,0,0,0
fire_24332676,2020-08-19,fire_24332676_2020-08-18_2020-08-20,1,3.0,1154,757,20,0,20,0,0,20,0,0,0
fire_24332676,2020-08-20,fire_24332676_2020-08-18_2020-08-20,2,4.0,1551,1506,61,20,54,7,13,61,0,12,1
fire_24332676,2020-08-19,fire_24332676_2020-08-19_2020-08-21,0,2.0,1154,408,20,0,20,0,0,20,0,0,0
fire_24332676,2020-08-20,fire_24332676_2020-08-19_2020-08-21,1,3.0,1551,1002,61,20,54,7,13,61,0,12,1
fire_24332676,2020-08-21,fire_24332676_2020-08-19_2020-08-21,2,4.0,802,795,49,61,36,13,48,49,0,5,43
fire_24332676,2020-08-20,fire_24332676_2020-08-20_2020-08-22,0,2.0,1551,586,61,0,61,0,0,61,0,0,0
fire_24332676,2020-08-21,fire_24332676_2020-08-20_2020-08-22,1,3.0,802,529,49,61,36,13,48,49,0,5,43
fire_24332676,2020-08-22,fire_24332676_2020-08-20_2020-08-22,2,4.0,416,416,18,49,8,10,39,18,0,28,11
fire_24332700,2020-08-19,fire_24332700_2020-08-19_2020-08-21,0,2.0,3504,1542,0,0,0,0,0,0,0,0,0
fire_24332700,2020-08-20,fire_24332700_2020-08-19_2020-08-21,1,3.0,9923,8026,98,0,98,0,0,98,0,0,0
fire_24332700,2020-08-21,fire_24332700_2020-08-19_2020-08-21,2,4.0,12011,12011,90,98,83,7,91,90,0,37,54
fire_24332700,2020-08-20,fire_24332700_2020-08-20_2020-08-22,0,2.0,9923,5893,98,0,98,0,0,98,0,0,0
fire_24332700,2020-08-21,fire_24332700_2020-08-20_2020-08-22,1,3.0,12011,9776,90,98,83,7,91,90,0,37,54
fire_24332700,2020-08-22,fire_24332700_2020-08-20_2020-08-22,2,4.0,10269,10269,4,90,3,1,89,4,0,20,69
fire_24332700,2020-08-21,fire_24332700_2020-08-21_2020-08-23,0,2.0,12011,6783,90,0,90,0,0,90,0,0,0
fire_24332700,2020-08-22,fire_24332700_2020-08-21_2020-08-23,1,3.0,10269,7291,4,90,3,1,89,4,0,27,62
fire_24332700,2020-08-23,fire_24332700_2020-08-21_2020-08-23,2,4.0,6246,6246,0,4,0,0,4,0,0,0,4
fire_24332700,2020-08-22,fire_24332700_2020-08-22_2020-08-24,0,2.0,10269,4375,4,0,4,0,0,4,0,0,0
fire_24332700,2020-08-23,fire_24332700_2020-08-22_2020-08-24,1,3.0,6246,4227,0,4,0,0,4,0,0,0,4
fire_24332700,2020-08-24,fire_24332700_2020-08-22_2020-08-24,2,4.0,6889,6889,27,0,27,0,0,27,0,0,0
fire_24332700,2020-08-23,fire_24332700_2020-08-23_2020-08-25,0,2.0,6246,2457,0,0,0,0,0,0,0,0,0
fire_24332700,2020-08-24,fire_24332700_2020-08-23_2020-08-25,1,3.0,6889,4845,27,0,27,0,0,27,0,0,0
fire_24332700,2020-08-25,fire_24332700_2020-08-23_2020-08-25,2,4.0,4151,4151,13,27,12,1,26,13,0,2,24
fire_24332700,2020-08-24,fire_24332700_2020-08-24_2020-08-26,0,2.0,6889,2949,27,0,27,0,0,27,0,0,0
fire_24332700,2020-08-25,fire_24332700_2020-08-24_2020-08-26,1,3.0,4151,2794,13,27,12,1,26,13,0,2,24
fire_24332700,2020-08-26,fire_24332700_2020-08-24_2020-08-26,2,4.0,5267,5267,0,13,0,0,13,0,0,8,5
fire_24332700,2020-08-25,fire_24332700_2020-08-25_2020-08-27,0,2.0,4151,1607,13,0,13,0,0,13,0,0,0
fire_24332700,2020-08-26,fire_24332700_2020-08-25_2020-08-27,1,3.0,5267,3700,0,13,0,0,13,0,0,8,5
fire_24332700,2020-08-27,fire_24332700_2020-08-25_2020-08-27,2,4.0,3300,3300,4,0,4,0,0,4,0,0,0
fire_24332700,2020-08-26,fire_24332700_2020-08-26_2020-08-28,0,2.0,5267,2149,0,0,0,0,0,0,0,0,0
fire_24332700,2020-08-27,fire_24332700_2020-08-26_2020-08-28,1,3.0,3300,2193,4,0,4,0,0,4,0,0,0
fire_24332700,2020-08-28,fire_24332700_2020-08-26_2020-08-28,2,4.0,1947,1947,25,4,24,1,3,25,0,3,0
fire_24332700,2020-08-27,fire_24332700_2020-08-27_2020-08-29,0,2.0,3300,1262,4,0,4,0,0,4,0,0,0
fire_24332700,2020-08-28,fire_24332700_2020-08-27_2020-08-29,1,3.0,1947,1359,25,4,24,1,3,25,0,3,0
fire_24332700,2020-08-29,fire_24332700_2020-08-27_2020-08-29,2,4.0,2677,2611,14,25,11,3,22,14,0,8,14
fire_24332700,2020-08-28,fire_24332700_2020-08-28_2020-08-30,0,2.0,1947,858,25,0,25,0,0,25,0,0,0
fire_24332700,2020-08-29,fire_24332700_2020-08-28_2020-08-30,1,3.0,2677,1782,14,25,11,3,22,14,0,8,14
fire_24332700,2020-08-30,fire_24332700_2020-08-28_2020-08-30,2,4.0,2073,2028,13,14,11,2,12,13,0,8,4
fire_24332700,2020-08-29,fire_24332700_2020-08-29_2020-08-31,0,2.0,2677,1021,14,0,14,0,0,14,0,0,0
fire_24332700,2020-08-30,fire_24332700_2020-08-29_2020-08-31,1,3.0,2073,1321,13,14,11,2,12,13,0,8,4
fire_24332700,2020-08-31,fire_24332700_2020-08-29_2020-08-31,2,4.0,649,583,16,13,15,1,12,16,0,2,10
fire_24332700,2020-08-30,fire_24332700_2020-08-30_2020-09-01,0,2.0,2073,741,13,0,13,0,0,13,0,0,0
fire_24332700,2020-08-31,fire_24332700_2020-08-30_2020-09-01,1,3.0,649,369,16,13,15,1,12,16,0,2,10
fire_24332700,2020-09-01,fire_24332700_2020-08-30_2020-09-01,2,4.0,858,792,4,16,4,0,16,4,0,0,16
fire_24332700,2020-08-31,fire_24332700_2020-08-31_2020-09-02,0,2.0,649,202,16,0,16,0,0,16,0,0,0
fire_24332700,2020-09-01,fire_24332700_2020-08-31_2020-09-02,1,3.0,858,456,4,16,4,0,16,4,0,0,16
fire_24332700,2020-09-02,fire_24332700_2020-08-31_2020-09-02,2,4.0,462,396,0,4,0,0,4,0,0,0,4
fire_24332702,2020-08-19,fire_24332702_2020-08-19_2020-08-21,0,2.0,582,180,0,0,0,0,0,0,0,0,0
fire_24332702,2020-08-20,fire_24332702_2020-08-19_2020-08-21,1,3.0,3101,2131,18,0,18,0,0,18,0,0,0
fire_24332702,2020-08-21,fire_24332702_2020-08-19_2020-08-21,2,4.0,3284,3284,6,18,6,0,18,6,0,0,18
fire_24332702,2020-08-20,fire_24332702_2020-08-20_2020-08-22,0,2.0,3101,1286,18,0,18,0,0,18,0,0,0
fire_24332702,2020-08-21,fire_24332702_2020-08-20_2020-08-22,1,3.0,3284,2331,6,18,6,0,18,6,0,0,18
fire_24332702,2020-08-22,fire_24332702_2020-08-20_2020-08-22,2,4.0,4050,4050,1,6,1,0,6,1,0,6,0
fire_24332702,2020-08-21,fire_24332702_2020-08-21_2020-08-23,0,2.0,3284,1504,6,0,6,0,0,6,0,0,0
fire_24332702,2020-08-22,fire_24332702_2020-08-21_2020-08-23,1,3.0,4050,3018,1,6,1,0,6,1,0,6,0
fire_24332702,2020-08-23,fire_24332702_2020-08-21_2020-08-23,2,4.0,4067,4065,0,1,0,0,1,0,0,0,1
fire_24332702,2020-08-22,fire_24332702_2020-08-22_2020-08-24,0,2.0,4050,2011,1,0,1,0,0,1,0,0,0
fire_24332702,2020-08-23,fire_24332702_2020-08-22_2020-08-24,1,3.0,4067,2877,0,1,0,0,1,0,0,0,1
fire_24332702,2020-08-24,fire_24332702_2020-08-22_2020-08-24,2,4.0,3401,3398,23,0,23,0,0,23,0,0,0
fire_24332702,2020-08-23,fire_24332702_2020-08-23_2020-08-25,0,2.0,4067,1704,0,0,0,0,0,0,0,0,0
fire_24332702,2020-08-24,fire_24332702_2020-08-23_2020-08-25,1,3.0,3401,2335,23,0,23,0,0,23,0,0,0
fire_24332702,2020-08-25,fire_24332702_2020-08-23_2020-08-25,2,4.0,2723,2723,1,23,1,0,23,1,0,2,21
fire_24332702,2020-08-24,fire_24332702_2020-08-24_2020-08-26,0,2.0,3401,1379,23,0,23,0,0,23,0,0,0
fire_24332702,2020-08-25,fire_24332702_2020-08-24_2020-08-26,1,3.0,2723,1841,1,23,1,0,23,1,0,2,21
fire_24332702,2020-08-26,fire_24332702_2020-08-24_2020-08-26,2,4.0,3881,3869,0,1,0,0,1,0,0,0,1
fire_24332702,2020-08-25,fire_24332702_2020-08-25_2020-08-27,0,2.0,2723,1046,1,0,1,0,0,1,0,0,0
fire_24332702,2020-08-26,fire_24332702_2020-08-25_2020-08-27,1,3.0,3881,2720,0,1,0,0,1,0,0,0,1
fire_24332702,2020-08-27,fire_24332702_2020-08-25_2020-08-27,2,4.0,3055,3003,4,0,4,0,0,4,0,0,0
fire_24332702,2020-08-26,fire_24332702_2020-08-26_2020-08-28,0,2.0,3881,1602,0,0,0,0,0,0,0,0,0
fire_24332702,2020-08-27,fire_24332702_2020-08-26_2020-08-28,1,3.0,3055,2056,4,0,4,0,0,4,0,0,0
fire_24332702,2020-08-28,fire_24332702_2020-08-26_2020-08-28,2,4.0,1825,1759,30,4,29,1,3,30,0,3,0
fire_24332702,2020-08-27,fire_24332702_2020-08-27_2020-08-29,0,2.0,3055,1228,4,0,4,0,0,4,0,0,0
